"Código";"Artículo";"Descripción";"Descripción"
"7798354373392";"07-138";"BLANCO/AZUL";"2"
"7798354373408";"07-138";"BLANCO/AZUL";"3"
"7798354373415";"07-138";"BLANCO/AZUL";"4"
"7798354373422";"07-138";"BLANCO/NEGRO";"1"
"7798354373439";"07-138";"BLANCO/NEGRO";"2"
"7798354373460";"07-138";"CAMUFLADO NEGRO";"1"
"7798354373477";"07-138";"CAMUFLADO NEGRO";"2"
"7798354373484";"07-138";"CAMUFLADO NEGRO";"3"
"7798354373491";"07-138";"CAMUFLADO NEGRO";"4"
"7798354373507";"05-1247";"NEGRO";"105"
"7798354373514";"05-1247";"BLANCO";"105"
"7798354373521";"05-1247";"SOFIA";"105"
"7798354373538";"07-140";"NEGRO ESTAMPADO";"1"
"7798354373545";"07-140";"NEGRO ESTAMPADO";"2"
"7798354373552";"07-140";"NEGRO ESTAMPADO";"3"
"7798354373569";"07-140";"NEGRO ESTAMPADO";"4"
"7798354373576";"07-140";"AZUL SURF";"1"
"7798354373583";"07-140";"AZUL SURF";"2"
"7798354373590";"07-140";"AZUL SURF";"3"
"7798354373606";"07-140";"AZUL SURF";"4"
"7798354373613";"07-140";"TIGRE";"1"
"7798354373620";"07-140";"TIGRE";"2"
"7798354373637";"07-140";"TIGRE";"3"
"7798354373644";"07-140";"TIGRE";"4"
"7798354373651";"07-211";"CORAL";"1"
"7798354373668";"07-211";"CORAL";"2"
"7798354373675";"07-211";"CORAL";"3"
"7798354373682";"07-211";"CORAL";"4"
"7798354373699";"07-211";"NEGRO ESTAMPADO";"1"
"7798354373705";"07-211";"NEGRO ESTAMPADO";"2"
"7798354373712";"07-211";"NEGRO ESTAMPADO";"3"
"7798354373729";"07-211";"NEGRO ESTAMPADO";"4"
"7798354373736";"07-211";"NEGRO/VERDE";"1"
"7798354373743";"07-211";"NEGRO/VERDE";"2"
"7798354373750";"07-211";"NEGRO/VERDE";"3"
"7798354373767";"07-211";"NEGRO/VERDE";"4"
"7798354373774";"07-211";"VERDE";"1"
"7798354373781";"07-211";"VERDE";"2"
"7798354373798";"07-211";"VERDE";"3"
"7798354373804";"07-211";"VERDE";"4"
"7798354373811";"07-139";"NEGRO ESTAMPADO";"1"
"7798354373828";"07-139";"NEGRO ESTAMPADO";"2"
"7798354373835";"07-139";"NEGRO ESTAMPADO";"3"
"7798354373842";"07-139";"NEGRO ESTAMPADO";"4"
"7798354373859";"07-139";"AZUL SURF";"1"
"7798354373866";"07-139";"AZUL SURF";"2"
"7798354373873";"07-139";"AZUL SURF";"3"
"7798354373880";"07-139";"AZUL SURF";"4"
"7798354373897";"07-139";"TIGRE";"1"
"7798354373903";"07-139";"TIGRE";"2"
"7798354373910";"07-139";"TIGRE";"3"
"7798354373927";"07-139";"TIGRE";"4"
"7798354373934";"05-21020";"ACUA";"1"
"7798354373941";"05-21020";"ACUA";"2"
"7798354373958";"05-21020";"ACUA";"3"
"7798354373965";"05-21020";"ACUA";"4"
"7798354373972";"05-21020";"ANIMAL PRINT";"1"
"7798354373989";"05-21020";"ANIMAL PRINT";"2"
"7798354373996";"05-21020";"ANIMAL PRINT";"3"
"7798354374009";"05-21020";"ANIMAL PRINT";"4"
"7798354374016";"05-21020";"BLANCO/NEGRO";"1"
"7798354374023";"05-21020";"BLANCO/NEGRO";"2"
"7798354374030";"05-21020";"BLANCO/NEGRO";"3"
"7798354374047";"05-21020";"BLANCO/NEGRO";"4"
"7798354374054";"05-21020";"GIRASOL";"1"
"7798354374061";"05-21020";"GIRASOL";"2"
"7798354374078";"05-21020";"GIRASOL";"3"
"7798354374085";"05-21020";"GIRASOL";"4"
"7798354374092";"05-21020";"LILA";"1"
"7798354374108";"05-21020";"LILA";"2"
"7798354374115";"05-21020";"LILA";"3"
"7798354374122";"05-21020";"LILA";"4"
"7798354374139";"05-21020";"MOSTAZA";"1"
"7798354374146";"05-21020";"MOSTAZA";"2"
"7798354374153";"05-21020";"MOSTAZA";"3"
"7798354374160";"05-21020";"MOSTAZA";"4"
"7798354374177";"05-21001";"AMARILLO";"1"
"7798354374184";"05-21001";"AMARILLO";"2"
"7798354374191";"05-21001";"AMARILLO";"3"
"7798354374207";"05-21001";"AMARILLO";"4"
"7798354374214";"05-21001";"KIWI";"1"
"7798354374221";"05-21001";"KIWI";"2"
"7798354374238";"05-21001";"KIWI";"3"
"7798354374245";"05-21001";"KIWI";"4"
"7798354374252";"05-21001";"LILA";"1"
"7798354374269";"05-21001";"LILA";"2"
"7798354374276";"05-21001";"LILA";"3"
"7798354374283";"05-21001";"LILA";"4"
"7798354374290";"05-21001";"NARANJA";"1"
"7798354374306";"05-21001";"NARANJA";"2"
"7798354374313";"05-21001";"NARANJA";"3"
"7798354374320";"05-21001";"NARANJA";"4"
"7798354374337";"05-21001";"NEGRO";"1"
"7798354374344";"05-21001";"NEGRO";"2"
"7798354374351";"05-21001";"NEGRO";"3"
"7798354374368";"05-21001";"NEGRO";"4"
"7798354374375";"05-21001";"ROSA";"1"
"7798354374382";"05-21001";"ROSA";"2"
"7798354374399";"05-21001";"ROSA";"3"
"7798354374405";"05-21001";"ROSA";"4"
"7798354374412";"05-5691";"ROSA PERLA";"85"
"7798354374429";"05-5691";"ROSA PERLA";"90"
"7798354374436";"05-5691";"ROSA PERLA";"95"
"7798354374443";"05-5691";"ROSA PERLA";"100"
"7798354374450";"05-21014";"BLANCO";"1"
"7798354374467";"05-21014";"BLANCO";"2"
"7798354374474";"05-21014";"BLANCO";"3"
"7798354374481";"05-21014";"BLANCO";"4"
"7798354374498";"05-21014";"CORAL";"1"
"7798354374504";"05-21014";"CORAL";"2"
"7798354374511";"05-21014";"CORAL";"3"
"7798354374528";"05-21014";"CORAL";"4"
"7798354374535";"05-21014";"MOSTAZA";"1"
"7798354374542";"05-21014";"MOSTAZA";"2"
"7798354374559";"05-21014";"MOSTAZA";"3"
"7798354374566";"05-21014";"MOSTAZA";"4"
"7798354374573";"05-21014";"NEGRO";"1"
"7798354374580";"05-21014";"NEGRO";"2"
"7798354374597";"05-21014";"NEGRO";"3"
"7798354374603";"05-21014";"NEGRO";"4"
"7798354374610";"05-21014";"SOFIA";"1"
"7798354374627";"05-21014";"SOFIA";"2"
"7798354374634";"05-21014";"SOFIA";"3"
"7798354374641";"05-21014";"SOFIA";"4"
"7798354374658";"05-21021";"ANIMAL PRINT";"1"
"7798354374665";"05-21021";"ANIMAL PRINT";"2"
"7798354374672";"05-21021";"ANIMAL PRINT";"3"
"7798354374689";"05-21021";"ANIMAL PRINT";"4"
"7798354374696";"05-21021";"BLANCO/NEGRO";"1"
"7798354374702";"05-21021";"BLANCO/NEGRO";"2"
"7798354374719";"05-21021";"BLANCO/NEGRO";"3"
"7798354374726";"05-21021";"BLANCO/NEGRO";"4"
"7798354374733";"05-21021";"PALMERAS";"1"
"7798354374740";"05-21021";"PALMERAS";"2"
"7798354374757";"05-21021";"PALMERAS";"3"
"7798354374764";"05-21021";"PALMERAS";"4"
"7798354374771";"05-5716";"SALMON AMBAR";"100"
"7798354374788";"05-5716";"SALMON AMBAR";"95"
"7798354374795";"05-5716";"SALMON AMBAR";"90"
"7798354374801";"05-5716";"SALMON AMBAR";"85"
"7798354374818";"05-5716";"ROJO";"100"
"7798354374825";"05-5716";"ROJO";"95"
"7798354374832";"05-5716";"ROJO";"90"
"7798354374849";"05-5716";"ROJO";"85"
"7798354374856";"05-5716";"PETALO";"100"
"7798354374863";"05-5716";"PETALO";"95"
"7798354374870";"05-5716";"PETALO";"90"
"7798354374887";"05-5716";"PETALO";"85"
"7798354374894";"05-5716";"NEGRO";"100"
"7798354374900";"05-5716";"NEGRO";"95"
"7798354374917";"05-5716";"NEGRO";"90"
"7798354374924";"05-5716";"NEGRO";"85"
"7798354374931";"05-5716";"BLANCO";"100"
"7798354374948";"05-5716";"BLANCO";"95"
"7798354374955";"05-5716";"BLANCO";"90"
"7798354374962";"05-5716";"BLANCO";"85"
"7798354374979";"05-21009";"NEGRO";"1"
"7798354374986";"05-21009";"NEGRO";"2"
"7798354374993";"05-21009";"NEGRO";"3"
"7798354375006";"05-21009";"NEGRO";"4"
"7798354375013";"05-21004";"NEGRO";"1"
"7798354375020";"05-21004";"NEGRO";"2"
"7798354375037";"05-21004";"NEGRO";"3"
"7798354375044";"05-21004";"NEGRO";"4"
"7798354375051";"05-21004";"BLANCO";"1"
"7798354375068";"05-21004";"BLANCO";"2"
"7798354375075";"05-21004";"BLANCO";"3"
"7798354375082";"05-21004";"BLANCO";"4"
"7798354375099";"05-21023";"NEGRO";"1"
"7798354375105";"05-21023";"NEGRO";"2"
"7798354375112";"05-21023";"NEGRO";"3"
"7798354375129";"05-21023";"NEGRO";"4"
"7798354375136";"05-21023";"MARRON";"1"
"7798354375143";"05-21023";"MARRON";"2"
"7798354375150";"05-21023";"MARRON";"3"
"7798354375167";"05-21023";"MARRON";"4"
"7798354375174";"05-21007";"VERDE";"4"
"7798354375181";"05-21007";"VERDE";"3"
"7798354375198";"05-21007";"VERDE";"2"
"7798354375204";"05-21007";"VERDE";"1"
"7798354375211";"05-21007";"NEGRO";"4"
"7798354375228";"05-21007";"NEGRO";"3"
"7798354375235";"05-21007";"NEGRO";"2"
"7798354375242";"05-21007";"NEGRO";"1"
"7798354375259";"05-21007";"NARANJA";"4"
"7798354375266";"05-21007";"NARANJA";"3"
"7798354375273";"05-21007";"NARANJA";"2"
"7798354375280";"05-21007";"NARANJA";"1"
"7798354375297";"05-21007";"AMARILLO";"4"
"7798354375303";"05-21007";"AMARILLO";"3"
"7798354375310";"05-21007";"AMARILLO";"2"
"7798354375327";"05-21007";"AMARILLO";"1"
"7798354375334";"05-1248";"BLANCO";"100"
"7798354375341";"05-1248";"BLANCO";"95"
"7798354375358";"05-1248";"BLANCO";"90"
"7798354375365";"05-1248";"BLANCO";"85"
"7798354375372";"05-1248";"NEGRO";"100"
"7798354375389";"05-1248";"NEGRO";"95"
"7798354375396";"05-1248";"NEGRO";"90"
"7798354375402";"05-1248";"NEGRO";"85"
"7798354375419";"05-21013";"BLANCO";"4"
"7798354375426";"05-21013";"BLANCO";"3"
"7798354375433";"05-21013";"BLANCO";"2"
"7798354375440";"05-21013";"BLANCO";"1"
"7798354375457";"05-21013";"NARANJA";"4"
"7798354375464";"05-21013";"NARANJA";"3"
"7798354375471";"05-21013";"NARANJA";"2"
"7798354375488";"05-21013";"NARANJA";"1"
"7798354375495";"05-21013";"NEGRO";"4"
"7798354375501";"05-21013";"NEGRO";"3"
"7798354375518";"05-21013";"NEGRO";"2"
"7798354375525";"05-21013";"NEGRO";"1"
"7798354375532";"07-131";"INDEPENDIENTE";"4"
"7798354375556";"07-131";"INDEPENDIENTE";"2"
"7798354375563";"07-131";"INDEPENDIENTE";"1"
"7798354375570";"07-132";"FRANCIA";"4"
"7798354375587";"07-132";"FRANCIA";"3"
"7798354375631";"05-5691";"NEGRO";"100"
"7798354375648";"05-5691";"NEGRO";"95"
"7798354375655";"05-5691";"NEGRO";"90"
"7798354375662";"05-5691";"NEGRO";"85"
"7798354375679";"05-5691";"BLANCO";"100"
"7798354375686";"05-5691";"BLANCO";"95"
"7798354375693";"05-5691";"BLANCO";"90"
"7798354375709";"05-5691";"BLANCO";"85"
"7798354375716";"05-21029";"NEGRO";"4"
"7798354375723";"05-21029";"NEGRO";"3"
"7798354375730";"05-21029";"NEGRO";"2"
"7798354375747";"05-21029";"NEGRO";"1"
"7798354375754";"05-21029";"BLANCO";"4"
"7798354375761";"05-21029";"BLANCO";"3"
"7798354375778";"05-21029";"BLANCO";"2"
"7798354375785";"05-21029";"BLANCO";"1"
"7798354375792";"05-21025";"VERDE";"4"
"7798354375808";"05-21025";"VERDE";"3"
"7798354375815";"05-21025";"VERDE";"2"
"7798354375822";"05-21025";"VERDE";"1"
"7798354375839";"05-21025";"NEGRO";"4"
"7798354375846";"05-21025";"NEGRO";"3"
"7798354375853";"05-21025";"NEGRO";"2"
"7798354375860";"05-21025";"NEGRO";"1"
"7798354375877";"05-21025";"MOSTAZA";"4"
"7798354375884";"05-21025";"MOSTAZA";"3"
"7798354375891";"05-21025";"MOSTAZA";"2"
"7798354375907";"05-21025";"MOSTAZA";"1"
"7798354375914";"05-21025";"LADRILLO";"4"
"7798354375921";"05-21025";"LADRILLO";"3"
"7798354375938";"05-21025";"LADRILLO";"2"
"7798354375945";"05-21025";"LADRILLO";"1"
"7798354375952";"05-21008";"NEGRO";"4"
"7798354375969";"05-21008";"NEGRO";"3"
"7798354375976";"05-21008";"NEGRO";"2"
"7798354375983";"05-21008";"NEGRO";"1"
"7798354375990";"05-21018";"NEGRO";"4"
"7798354376003";"05-21018";"NEGRO";"3"
"7798354376010";"05-21018";"NEGRO";"2"
"7798354376027";"05-21018";"NEGRO";"1"
"7798354376034";"05-21008";"BLANCO/NEGRO";"4"
"7798354376041";"05-21008";"BLANCO/NEGRO";"3"
"7798354376058";"05-21008";"BLANCO/NEGRO";"2"
"7798354376065";"05-21008";"BLANCO/NEGRO";"1"
"7798354376072";"05-21002";"VERDE";"4"
"7798354376089";"05-21002";"VERDE";"3"
"7798354376096";"05-21002";"VERDE";"2"
"7798354376102";"05-21002";"VERDE";"1"
"7798354376119";"05-21002";"NEGRO";"4"
"7798354376126";"05-21002";"NEGRO";"3"
"7798354376133";"05-21002";"NEGRO";"2"
"7798354376140";"05-21002";"NEGRO";"1"
"7798354376157";"05-21002";"LILA";"4"
"7798354376164";"05-21002";"LILA";"3"
"7798354376171";"05-21002";"LILA";"2"
"7798354376188";"05-21002";"LILA";"1"
"7798354376195";"05-21002";"BLANCO";"4"
"7798354376201";"05-21002";"BLANCO";"3"
"7798354376218";"05-21002";"BLANCO";"2"
"7798354376225";"05-21002";"BLANCO";"1"
"7798354376232";"05-21002";"AMARILLO";"4"
"7798354376249";"05-21002";"AMARILLO";"3"
"7798354376256";"05-21002";"AMARILLO";"2"
"7798354376263";"05-21002";"AMARILLO";"1"
"7798354376270";"05-21003";"TERRA";"4"
"7798354376287";"05-21003";"TERRA";"3"
"7798354376294";"05-21003";"TERRA";"2"
"7798354376300";"05-21003";"TERRA";"1"
"7798354376317";"05-21003";"NEGRO";"4"
"7798354376324";"05-21003";"NEGRO";"3"
"7798354376331";"05-21003";"NEGRO";"2"
"7798354376348";"05-21003";"NEGRO";"1"
"7798354376355";"05-21003";"BLANCO";"4"
"7798354376362";"05-21003";"BLANCO";"3"
"7798354376379";"05-21003";"BLANCO";"2"
"7798354376386";"05-21003";"BLANCO";"1"
"7798354376393";"05-21005";"NEGRO";"4"
"7798354376409";"05-21005";"NEGRO";"3"
"7798354376416";"05-21005";"NEGRO";"2"
"7798354376423";"05-21005";"NEGRO";"1"
"7798354376430";"05-21005";"BLANCO";"4"
"7798354376447";"05-21005";"BLANCO";"3"
"7798354376454";"05-21005";"BLANCO";"2"
"7798354376461";"05-21005";"BLANCO";"1"
"7798354376478";"05-21006";"NEGRO";"4"
"7798354376485";"05-21006";"NEGRO";"3"
"7798354376492";"05-21006";"NEGRO";"2"
"7798354376508";"05-21006";"NEGRO";"1"
"7798354376515";"05-21006";"NARANJA";"4"
"7798354376522";"05-21006";"NARANJA";"3"
"7798354376539";"05-21006";"NARANJA";"2"
"7798354376546";"05-21006";"NARANJA";"1"
"7798354376553";"05-21006";"LILA";"4"
"7798354376560";"05-21006";"LILA";"3"
"7798354376577";"05-21006";"LILA";"2"
"7798354376584";"05-21006";"LILA";"1"
"7798354376591";"05-21006";"AMARILLO";"4"
"7798354376607";"05-21006";"AMARILLO";"3"
"7798354376614";"05-21006";"AMARILLO";"2"
"7798354376621";"05-21006";"AMARILLO";"1"
"7798354376638";"05-21010";"SOFIA";"4"
"7798354376645";"05-21010";"SOFIA";"3"
"7798354376652";"05-21010";"SOFIA";"2"
"7798354376669";"05-21010";"SOFIA";"1"
"7798354376676";"05-21010";"PETROLEO";"4"
"7798354376683";"05-21010";"PETROLEO";"3"
"7798354376690";"05-21010";"PETROLEO";"2"
"7798354376706";"05-21010";"PETROLEO";"1"
"7798354376713";"05-21010";"NEGRO";"4"
"7798354376720";"05-21010";"NEGRO";"3"
"7798354376737";"05-21010";"NEGRO";"2"
"7798354376744";"05-21010";"NEGRO";"1"
"7798354376751";"05-21010";"GRIS";"4"
"7798354376768";"05-21010";"GRIS";"3"
"7798354376775";"05-21010";"GRIS";"2"
"7798354376782";"05-21010";"GRIS";"1"
"7798354376799";"05-21010";"BRONCE";"4"
"7798354376805";"05-21010";"BRONCE";"3"
"7798354376812";"05-21010";"BRONCE";"2"
"7798354376829";"05-21010";"BRONCE";"1"
"7798354376836";"05-21011";"SOFIA";"4"
"7798354376843";"05-21011";"SOFIA";"3"
"7798354376850";"05-21011";"SOFIA";"2"
"7798354376867";"05-21011";"SOFIA";"1"
"7798354376874";"05-21011";"PETROLEO";"4"
"7798354376881";"05-21011";"PETROLEO";"3"
"7798354376898";"05-21011";"PETROLEO";"2"
"7798354376904";"05-21011";"PETROLEO";"1"
"7798354376911";"05-21011";"NEGRO";"4"
"7798354376928";"05-21011";"NEGRO";"3"
"7798354376935";"05-21011";"NEGRO";"2"
"7798354376942";"05-21011";"NEGRO";"1"
"7798354376959";"05-21011";"GRIS";"4"
"7798354376966";"05-21011";"GRIS";"3"
"7798354376973";"05-21011";"GRIS";"2"
"7798354376980";"05-21011";"GRIS";"1"
"7798354377000";"05-21011";"BRONCE";"3"
"7798354377017";"05-21011";"BRONCE";"2"
"7798354377024";"05-21011";"BRONCE";"1"
"7798354377031";"05-21012";"SOFIA";"4"
"7798354377048";"05-21012";"SOFIA";"3"
"7798354377055";"05-21012";"SOFIA";"2"
"7798354377062";"05-21012";"SOFIA";"1"
"7798354377079";"05-21012";"NEGRO/SOFIA";"4"
"7798354377086";"05-21012";"NEGRO/SOFIA";"3"
"7798354377093";"05-21012";"NEGRO/SOFIA";"2"
"7798354377109";"05-21012";"NEGRO/SOFIA";"1"
"7798354377116";"05-21012";"NEGRO GRIS";"4"
"7798354377123";"05-21012";"NEGRO GRIS";"3"
"7798354377130";"05-21012";"NEGRO GRIS";"2"
"7798354377147";"05-21012";"NEGRO GRIS";"1"
"7798354377154";"05-21012";"LILA";"4"
"7798354377161";"05-21012";"LILA";"3"
"7798354377178";"05-21012";"LILA";"2"
"7798354377185";"05-21012";"LILA";"1"
"7798354377192";"05-21015";"SOFIA";"4"
"7798354377208";"05-21015";"SOFIA";"3"
"7798354377215";"05-21015";"SOFIA";"2"
"7798354377222";"05-21015";"SOFIA";"1"
"7798354377239";"05-21015";"NEGRO";"4"
"7798354377246";"05-21015";"NEGRO";"3"
"7798354377253";"05-21015";"NEGRO";"2"
"7798354377260";"05-21015";"NEGRO";"1"
"7798354377277";"05-21015";"MOSTAZA";"4"
"7798354377284";"05-21015";"MOSTAZA";"3"
"7798354377291";"05-21015";"MOSTAZA";"2"
"7798354377307";"05-21015";"MOSTAZA";"1"
"7798354377314";"05-21015";"CORAL";"4"
"7798354377321";"05-21015";"CORAL";"3"
"7798354377338";"05-21015";"CORAL";"2"
"7798354377345";"05-21015";"CORAL";"1"
"7798354377352";"05-21015";"BLANCO";"4"
"7798354377369";"05-21015";"BLANCO";"3"
"7798354377376";"05-21015";"BLANCO";"2"
"7798354377383";"05-21015";"BLANCO";"1"
"7798354377390";"05-21016";"SALMON";"4"
"7798354377406";"05-21016";"SALMON";"3"
"7798354377413";"05-21016";"SALMON";"2"
"7798354377420";"05-21016";"SALMON";"1"
"7798354377437";"05-21016";"NEGRO";"4"
"7798354377444";"05-21016";"NEGRO";"3"
"7798354377451";"05-21016";"NEGRO";"2"
"7798354377468";"05-21016";"NEGRO";"1"
"7798354377475";"05-21016";"LILA";"4"
"7798354377482";"05-21016";"LILA";"3"
"7798354377499";"05-21016";"LILA";"2"
"7798354377505";"05-21016";"LILA";"1"
"7798354377512";"05-21016";"BLANCO";"4"
"7798354377529";"05-21016";"BLANCO";"3"
"7798354377536";"05-21016";"BLANCO";"2"
"7798354377543";"05-21016";"BLANCO";"1"
"7798354377550";"05-21017";"SALMON";"4"
"7798354377567";"05-21017";"SALMON";"3"
"7798354377574";"05-21017";"SALMON";"2"
"7798354377581";"05-21017";"SALMON";"1"
"7798354377598";"05-21017";"NEGRO";"4"
"7798354377604";"05-21017";"NEGRO";"3"
"7798354377611";"05-21017";"NEGRO";"2"
"7798354377628";"05-21017";"NEGRO";"1"
"7798354377635";"05-21017";"LILA";"4"
"7798354377642";"05-21017";"LILA";"3"
"7798354377659";"05-21017";"LILA";"2"
"7798354377666";"05-21017";"LILA";"1"
"7798354377673";"05-21017";"BLANCO";"4"
"7798354377680";"05-21017";"BLANCO";"3"
"7798354377697";"05-21017";"BLANCO";"2"
"7798354377703";"05-21017";"BLANCO";"1"
"7798354377710";"05-21019";"NEGRO";"4"
"7798354377727";"05-21019";"NEGRO";"3"
"7798354377734";"05-21019";"NEGRO";"2"
"7798354377741";"05-21019";"NEGRO";"1"
"7798354377758";"05-21022";"ROSA";"4"
"7798354377765";"05-21022";"ROSA";"3"
"7798354377772";"05-21022";"ROSA";"2"
"7798354377789";"05-21022";"ROSA";"1"
"7798354377796";"05-21022";"NEGRO";"4"
"7798354377802";"05-21022";"NEGRO";"3"
"7798354377819";"05-21022";"NEGRO";"2"
"7798354377826";"05-21022";"NEGRO";"1"
"7798354377833";"05-21022";"ACUA";"4"
"7798354377840";"05-21022";"ACUA";"3"
"7798354377857";"05-21022";"ACUA";"2"
"7798354377864";"05-21022";"ACUA";"1"
"7798354377871";"05-21024";"UNICO";"4"
"7798354377888";"05-21024";"UNICO";"3"
"7798354377895";"05-21024";"UNICO";"2"
"7798354377901";"05-21024";"UNICO";"1"
"7798354377918";"05-21026";"ANIMAL PRINT";"4"
"7798354377925";"05-21026";"ANIMAL PRINT";"3"
"7798354377932";"05-21026";"ANIMAL PRINT";"2"
"7798354377949";"05-21026";"ANIMAL PRINT";"1"
"7798354377956";"05-21027";"ANIMAL PRINT";"4"
"7798354377963";"05-21027";"ANIMAL PRINT";"3"
"7798354377970";"05-21027";"ANIMAL PRINT";"2"
"7798354377987";"05-21027";"ANIMAL PRINT";"1"
"7798354377994";"05-21028";"ANIMAL PRINT";"4"
"7798354378007";"05-21028";"ANIMAL PRINT";"3"
"7798354378014";"05-21028";"ANIMAL PRINT";"2"
"7798354378021";"05-21028";"ANIMAL PRINT";"1"
"7798354378038";"05-21030";"BLANCO";"4"
"7798354378045";"05-21030";"BLANCO";"3"
"7798354378052";"05-21030";"BLANCO";"2"
"7798354378069";"05-21030";"BLANCO";"1"
"7798354378076";"05-21030";"NEGRO";"4"
"7798354378083";"05-21030";"NEGRO";"3"
"7798354378090";"05-21030";"NEGRO";"2"
"7798354378106";"05-21030";"NEGRO";"1"
"7798354378113";"05-5707";"BLANCO";"85"
"7798354378120";"05-5707";"BLANCO";"90"
"7798354378137";"05-5707";"BLANCO";"95"
"7798354378144";"05-5707";"BLANCO";"100"
"7798354378151";"05-5707";"NEGRO";"85"
"7798354378168";"05-5707";"NEGRO";"90"
"7798354378175";"05-5707";"NEGRO";"95"
"7798354378182";"05-5707";"NEGRO";"100"
"7798354378199";"05-5704";"ANIMAL PRINT";"85"
"7798354378205";"05-5704";"ANIMAL PRINT";"90"
"7798354378212";"05-5704";"ANIMAL PRINT";"95"
"7798354378229";"05-5704";"ANIMAL PRINT";"100"
"7798354378236";"05-5704";"REPTIL";"85"
"7798354378243";"05-5704";"REPTIL";"90"
"7798354378250";"05-5704";"REPTIL";"95"
"7798354378267";"05-5704";"REPTIL";"100"
"7798354378274";"07-130";"AZUL";"1"
"7798354378281";"07-130";"AZUL";"2"
"7798354378298";"07-130";"AZUL";"3"
"7798354378304";"07-130";"AZUL";"4"
"7798354378397";"05-905";"MARFIL";"85"
"7798354378403";"05-905";"MARFIL";"90"
"7798354378410";"05-905";"MARFIL";"95"
"7798354378427";"05-905";"MARFIL";"100"
"7798354378557";"05-1250";"VERDE MILITAR";"100"
"7798354378564";"05-1250";"VERDE MILITAR";"95"
"7798354378571";"05-1250";"VERDE MILITAR";"90"
"7798354378588";"05-1250";"VERDE MILITAR";"85"
"7798354378595";"05-1250";"ROSA";"100"
"7798354378601";"05-1250";"ROSA";"95"
"7798354378618";"05-1250";"ROSA";"90"
"7798354378625";"05-1250";"ROSA";"85"
"7798354378687";"05-1250";"NAVY";"95"
"7798354378694";"05-1250";"NAVY";"90"
"7798354378700";"05-1250";"NAVY";"85"
"7798354378717";"05-1250";"MALVA";"100"
"7798354378724";"05-1250";"MALVA";"95"
"7798354378731";"05-1250";"MALVA";"90"
"7798354378748";"05-1250";"MALVA";"85"
"7798354378755";"05-1250";"MAGENTA";"100"
"7798354378762";"05-1250";"MAGENTA";"95"
"7798354378779";"05-1250";"MAGENTA";"90"
"7798354378786";"05-1250";"MAGENTA";"85"
"7798354378793";"05-1250";"JADE";"100"
"7798354378809";"05-1250";"JADE";"95"
"7798354378816";"05-1250";"JADE";"90"
"7798354378823";"05-1250";"JADE";"85"
"7798354378830";"05-1250";"CELESTE";"100"
"7798354378847";"05-1250";"CELESTE";"95"
"7798354378861";"05-1250";"CELESTE";"85"
"7798354378878";"05-1250";"ARENA";"100"
"7798354378885";"05-1250";"ARENA";"95"
"7798354378892";"05-1250";"ARENA";"90"
"7798354378908";"05-1250";"ARENA";"85"
"7798354378953";"05-5723";"NEGRO";"100"
"7798354378960";"05-5723";"NEGRO";"95"
"7798354378977";"05-5723";"NEGRO";"90"
"7798354378984";"05-5723";"NEGRO";"85"
"7798354378991";"05-5659";"ROSA PERLA";"100"
"7798354379004";"05-5659";"ROSA PERLA";"95"
"7798354379011";"05-5659";"ROSA PERLA";"90"
"7798354379028";"05-5659";"ROSA PERLA";"85"
"7798354379035";"05-5706";"ROSA";"100"
"7798354379042";"05-5706";"ROSA";"95"
"7798354379059";"05-5706";"ROSA";"90"
"7798354379066";"05-5706";"ROSA";"85"
"7798354379073";"05-5706";"REPTIL";"100"
"7798354379080";"05-5706";"REPTIL";"95"
"7798354379097";"05-5706";"REPTIL";"90"
"7798354379103";"05-5706";"REPTIL";"85"
"7798354379196";"05-5706";"ANIMAL PRINT";"100"
"7798354379202";"05-5706";"ANIMAL PRINT";"95"
"7798354379219";"05-5706";"ANIMAL PRINT";"90"
"7798354379226";"05-5706";"ANIMAL PRINT";"85"
"7798354379233";"05-5706";"ANIMAL PRINT CAMEL";"100"
"7798354379240";"05-5706";"ANIMAL PRINT CAMEL";"95"
"7798354379257";"05-5706";"ANIMAL PRINT CAMEL";"90"
"7798354379264";"05-5706";"ANIMAL PRINT CAMEL";"85"
